Word_Unique_ID,PredictionNumber,Accuracy
QID542,9,1
QID542,10,1
QID543,1,0
QID543,2,0
QID543,3,0
QID543,4,0
QID543,5,0
QID543,6,0
QID543,7,0
QID543,8,1
QID543,9,1
QID543,10,1
QID544,1,1
QID544,2,1
QID544,3,1
QID544,4,1
QID544,5,1
QID544,6,1
QID544,7,1
QID544,8,1
QID544,9,1
QID544,10,1
QID545,1,0
QID545,2,0
QID545,3,1
QID545,4,1
QID545,5,1
QID545,6,1
QID545,7,1
QID545,8,1
QID545,9,1
QID545,10,1
QID546,1,1
QID546,2,1
QID546,3,1
QID546,4,1
QID546,5,1
QID546,6,1
QID546,7,1
QID546,8,1
QID546,9,1
QID546,10,1
QID547,1,1
QID547,2,1
QID547,3,1
QID547,4,1
QID547,5,1
QID547,6,1
QID547,7,1
QID547,8,1
QID547,9,1
QID547,10,1
QID548,1,1
QID548,2,1
QID548,3,1
QID548,4,1
QID548,5,1
QID548,6,1
QID548,7,1
QID548,8,1
QID548,9,1
QID548,10,1
QID549,1,0
QID549,2,0
QID549,3,0
QID549,4,0
QID549,5,0
QID549,6,0
QID549,7,0
QID549,8,0
QID549,9,0
QID549,10,0
QID550,1,0
QID550,2,0
QID550,3,0
QID550,4,0
QID550,5,0
QID550,6,0
QID550,7,0
QID550,8,0
QID550,9,0
QID550,10,0
QID551,1,0
QID551,2,0
QID551,3,0
QID551,4,1
QID551,5,1
QID551,6,1
QID551,7,1
QID551,8,1
QID551,9,1
QID551,10,1
QID552,1,1
QID552,2,1
QID552,3,1
QID552,4,1
QID552,5,1
QID552,6,1
QID552,7,1
QID552,8,1
QID552,9,1
QID552,10,1
QID553,1,0
QID553,2,0
QID553,3,0
QID553,4,1
QID553,5,1
QID553,6,1
QID553,7,1
QID553,8,1
QID553,9,1
QID553,10,1
QID554,1,0
QID554,2,0
QID554,3,0
QID554,4,0
QID554,5,0
QID554,6,0
QID554,7,0
QID554,8,0
QID554,9,0
QID554,10,0
QID555,1,0
QID555,2,0
QID555,3,0
QID555,4,0
QID555,5,0
QID555,6,0
QID555,7,0
QID555,8,0
QID555,9,0
QID555,10,0
QID556,1,0
QID556,2,0
QID556,3,0
QID556,4,0
QID556,5,1
QID556,6,1
QID556,7,1
QID556,8,1
QID556,9,1
QID556,10,1
QID557,1,0
QID557,2,0
QID557,3,0
QID557,4,0
QID557,5,0
QID557,6,0
QID557,7,0
QID557,8,0
QID557,9,0
QID557,10,0
QID558,1,1
QID558,2,1
QID558,3,1
QID558,4,1
QID558,5,1
QID558,6,1
QID558,7,1
QID558,8,1
QID558,9,1
QID558,10,1
QID559,1,0
QID559,2,0
QID559,3,0
QID559,4,0
QID559,5,0
QID559,6,0
QID559,7,0
QID559,8,0
QID559,9,0
QID559,10,0
QID559,1,0
QID559,2,0
QID559,3,0
QID559,4,0
QID559,5,0
QID559,6,0
QID559,7,0
QID559,8,0
QID559,9,0
QID559,10,0
QID560,1,0
QID560,2,0
QID560,3,0
QID560,4,0
QID560,5,0
QID560,6,0
QID560,7,0
QID560,8,0
QID560,9,0
QID560,10,0
QID561,1,0
QID561,2,0
QID561,3,0
QID561,4,0
QID561,5,0
QID561,6,0
QID561,7,0
QID561,8,0
QID561,9,0
QID561,10,0
QID562,1,0
QID562,2,0
QID562,3,1
QID562,4,1
QID562,5,1
QID562,6,1
QID562,7,1
QID562,8,1
QID562,9,1
QID562,10,1
QID563,1,0
QID563,2,1
QID563,3,1
QID563,4,1
QID563,5,1
QID563,6,1
QID563,7,1
QID563,8,1
QID563,9,1
QID563,10,1
QID564,1,1
QID564,2,1
QID564,3,1
QID564,4,1
QID564,5,1
QID564,6,1
QID564,7,1
QID564,8,1
QID564,9,1
QID564,10,1
QID565,1,0
QID565,2,0
QID565,3,0
QID565,4,0
QID565,5,0
QID565,6,0
QID565,7,0
QID565,8,0
QID565,9,1
QID565,10,1
QID566,1,1
QID566,2,1
QID566,3,1
QID566,4,1
QID566,5,1
QID566,6,1
QID566,7,1
QID566,8,1
QID566,9,1
QID566,10,1
QID567,1,0
QID567,2,0
QID567,3,0
QID567,4,0
QID567,5,0
QID567,6,0
QID567,7,0
QID567,8,0
QID567,9,0
QID567,10,0
QID567,1,0
QID567,2,0
QID567,3,0
QID567,4,0
QID567,5,0
QID567,6,0
QID567,7,0
QID567,8,0
QID567,9,0
QID567,10,0
QID568,1,1
QID568,2,1
QID568,3,1
QID568,4,1
QID568,5,1
QID568,6,1
QID568,7,1
QID568,8,1
QID568,9,1
QID568,10,1
QID569,1,0
QID569,2,0
QID569,3,0
QID569,4,0
QID569,5,0
QID569,6,0
QID569,7,0
QID569,8,0
QID569,9,0
QID569,10,0
QID570,1,0
QID570,2,0
QID570,3,0
QID570,4,0
QID570,5,0
QID570,6,0
QID570,7,0
QID570,8,0
QID570,9,0
QID570,10,0
QID571,1,0
QID571,2,0
QID571,3,0
QID571,4,0
QID571,5,0
QID571,6,0
QID571,7,0
QID571,8,0
QID571,9,0
QID571,10,0
QID572,1,0
QID572,2,0
QID572,3,0
QID572,4,0
QID572,5,0
QID572,6,0
QID572,7,0
QID572,8,0
QID572,9,0
QID572,10,0
QID573,1,1
QID573,2,1
QID573,3,1
QID573,4,1
QID573,5,1
QID573,6,1
QID573,7,1
QID573,8,1
QID573,9,1
QID573,10,1
QID574,1,0
QID574,2,0
QID574,3,0
QID574,4,0
QID574,5,0
QID574,6,0
QID574,7,0
QID574,8,0
QID574,9,0
QID574,10,0
QID575,1,1
QID575,2,1
QID575,3,1
QID575,4,1
QID575,5,1
QID575,6,1
QID575,7,1
QID575,8,1
QID575,9,1
QID575,10,1
QID576,1,0
QID576,2,0
QID576,3,0
QID576,4,0
QID576,5,0
QID576,6,0
QID576,7,0
QID576,8,0
QID576,9,0
QID576,10,0
QID577,1,1
QID577,2,1
QID577,3,1
QID577,4,1
QID577,5,1
QID577,6,1
QID577,7,1
QID577,8,1
QID577,9,1
QID577,10,1
QID578,1,1
QID578,2,1
QID578,3,1
QID578,4,1
QID578,5,1
QID578,6,1
QID578,7,1
QID578,8,1
QID578,9,1
QID578,10,1
QID579,1,0
QID579,2,0
QID579,3,0
QID579,4,0
QID579,5,0
QID579,6,0
QID579,7,0
QID579,8,0
QID579,9,0
QID579,10,0
QID580,1,0
QID580,2,0
QID580,3,1
QID580,4,1
QID580,5,1
QID580,6,1
QID580,7,1
QID580,8,1
QID580,9,1
QID580,10,1
QID581,1,0
QID581,2,0
QID581,3,0
QID581,4,0
QID581,5,0
QID581,6,0
QID581,7,0
QID581,8,0
QID581,9,0
QID581,10,0
QID582,1,1
QID582,2,1
QID582,3,1
QID582,4,1
QID582,5,1
QID582,6,1
QID582,7,1
QID582,8,1
QID582,9,1
QID582,10,1
QID583,1,0
QID583,2,0
QID583,3,0
QID583,4,0
QID583,5,0
QID583,6,0
QID583,7,0
QID583,8,0
QID583,9,0
QID583,10,0
QID584,1,0
QID584,2,0
QID584,3,0
QID584,4,0
QID584,5,0
QID584,6,0
QID584,7,0
QID584,8,0
QID584,9,0
QID584,10,0
QID584,1,0
QID584,2,0
QID584,3,0
QID584,4,0
QID584,5,0
QID584,6,0
QID584,7,0
QID584,8,0
QID584,9,0
QID584,10,0
QID585,1,0
QID585,2,0
QID585,3,1
QID585,4,1
QID585,5,1
QID585,6,1
QID585,7,1
QID585,8,1
QID585,9,1
QID585,10,1
QID586,1,1
QID586,2,1
QID586,3,1
QID586,4,1
QID586,5,1
QID586,6,1
QID586,7,1
QID586,8,1
QID586,9,1
QID586,10,1
QID587,1,0
QID587,2,0
QID587,3,0
QID587,4,0
QID587,5,0
QID587,6,0
QID587,7,0
QID587,8,0
QID587,9,0
QID587,10,0
QID588,1,0
QID588,2,0
QID588,3,0
QID588,4,0
QID588,5,0
QID588,6,0
QID588,7,0
QID588,8,0
QID588,9,0
QID588,10,0
QID589,1,1
QID589,2,1
QID589,3,1
QID589,4,1
QID589,5,1
QID589,6,1
QID589,7,1
QID589,8,1
QID589,9,1
QID589,10,1
QID590,1,0
QID590,2,0
QID590,3,1
QID590,4,1
QID590,5,1
QID590,6,1
QID590,7,1
QID590,8,1
QID590,9,1
QID590,10,1
QID591,1,0
QID591,2,0
QID591,3,0
QID591,4,0
QID591,5,0
QID591,6,0
QID591,7,0
QID591,8,0
QID591,9,0
QID591,10,0
QID592,1,0
QID592,2,0
QID592,3,0
QID592,4,0
QID592,5,0
QID592,6,0
QID592,7,0
QID592,8,0
QID592,9,0
QID592,10,0
QID593,1,0
QID593,2,0
QID593,3,0
QID593,4,0
QID593,5,0
QID593,6,0
QID593,7,1
QID593,8,1
QID593,9,1
QID593,10,1
QID594,1,0
QID594,2,1
QID594,3,1
QID594,4,1
QID594,5,1
QID594,6,1
QID594,7,1
QID594,8,1
QID594,9,1
QID594,10,1
QID595,1,0
QID595,2,0
QID595,3,1
QID595,4,1
QID595,5,1
QID595,6,1
QID595,7,1
QID595,8,1
QID595,9,1
QID595,10,1
QID596,1,0
QID596,2,1
QID596,3,1
QID596,4,1
QID596,5,1
QID596,6,1
QID596,7,1
QID596,8,1
QID596,9,1
QID596,10,1
QID597,1,0
QID597,2,0
QID597,3,0
QID597,4,0
QID597,5,0
QID597,6,1
QID597,7,1
QID597,8,1
QID597,9,1
QID597,10,1
QID598,1,1
QID598,2,1
QID598,3,1
QID598,4,1
QID598,5,1
QID598,6,1
QID598,7,1
QID598,8,1
QID598,9,1
QID598,10,1
QID599,1,1
QID599,2,1
QID599,3,1
QID599,4,1
QID599,5,1
QID599,6,1
QID599,7,1
QID599,8,1
QID599,9,1
QID599,10,1
QID600,1,0
QID600,2,1
QID600,3,1
QID600,4,1
QID600,5,1
QID600,6,1
QID600,7,1
QID600,8,1
QID600,9,1
QID600,10,1
QID601,1,0
QID601,2,0
QID601,3,0
QID601,4,0
QID601,5,0
QID601,6,0
QID601,7,0
QID601,8,0
QID601,9,0
QID601,10,0
QID601,1,0
QID601,2,0
QID601,3,0
QID601,4,0
QID601,5,0
QID601,6,0
QID601,7,0
QID601,8,0
QID601,9,0
QID601,10,0
QID602,1,0
QID602,2,0
QID602,3,0
QID602,4,0
QID602,5,0
QID602,6,0
QID602,7,0
QID602,8,0
QID602,9,0
QID602,10,0
QID603,1,1
QID603,2,1
QID603,3,1
QID603,4,1
QID603,5,1
QID603,6,1
QID603,7,1
QID603,8,1
QID603,9,1
QID603,10,1
QID604,1,1
QID604,2,1
QID604,3,1
QID604,4,1
QID604,5,1
QID604,6,1
QID604,7,1
QID604,8,1
QID604,9,1
QID604,10,1
QID605,1,0
QID605,2,0
QID605,3,1
QID605,4,1
QID605,5,1
QID605,6,1
QID605,7,1
QID605,8,1
QID605,9,1
QID605,10,1
QID606,1,0
QID606,2,0
QID606,3,0
QID606,4,0
QID606,5,1
QID606,6,1
QID606,7,1
QID606,8,1
QID606,9,1
QID606,10,1
QID607,1,0
QID607,2,0
QID607,3,0
QID607,4,0
QID607,5,0
QID607,6,0
QID607,7,0
QID607,8,0
QID607,9,0
QID607,10,0
QID608,1,0
QID608,2,0
QID608,3,1
QID608,4,1
QID608,5,1
QID608,6,1
QID608,7,1
QID608,8,1
QID608,9,1
QID608,10,1
QID609,1,0
QID609,2,0
QID609,3,0
QID609,4,0
QID609,5,0
QID609,6,0
QID609,7,0
QID609,8,1
QID609,9,1
QID609,10,1
QID610,1,0
QID610,2,0
QID610,3,0
QID610,4,0
QID610,5,0
QID610,6,0
QID610,7,0
QID610,8,0
QID610,9,0
QID610,10,0
QID611,1,1
QID611,2,1
QID611,3,1
QID611,4,1
QID611,5,1
QID611,6,1
QID611,7,1
QID611,8,1
QID611,9,1
QID611,10,1
QID612,1,0
QID612,2,0
QID612,3,0
QID612,4,0
QID612,5,1
QID612,6,1
QID612,7,1
QID612,8,1
QID612,9,1
QID612,10,1
QID613,1,0
QID613,2,1
QID613,3,1
QID613,4,1
QID613,5,1
QID613,6,1
QID613,7,1
QID613,8,1
QID613,9,1
QID613,10,1
QID614,1,0
QID614,2,0
QID614,3,0
QID614,4,0
QID614,5,0
QID614,6,0
QID614,7,0
QID614,8,0
QID614,9,0
QID614,10,0
QID615,1,0
QID615,2,0
QID615,3,0
QID615,4,0
QID615,5,0
QID615,6,0
QID615,7,0
QID615,8,0
QID615,9,0
QID615,10,0
QID616,1,1
QID616,2,1
QID616,3,1
QID616,4,1
QID616,5,1
QID616,6,1
QID616,7,1
QID616,8,1
QID616,9,1
QID616,10,1
QID617,1,0
QID617,2,1
QID617,3,1
QID617,4,1
QID617,5,1
QID617,6,1
QID617,7,1
QID617,8,1
QID617,9,1
QID617,10,1
QID618,1,0
QID618,2,0
QID618,3,0
QID618,4,0
QID618,5,0
QID618,6,0
QID618,7,0
QID618,8,0
QID618,9,0
QID618,10,0
QID619,1,1
QID619,2,1
QID619,3,1
QID619,4,1
QID619,5,1
QID619,6,1
QID619,7,1
QID619,8,1
QID619,9,1
QID619,10,1
QID620,1,0
QID620,2,0
QID620,3,0
QID620,4,0
QID620,5,0
QID620,6,0
QID620,7,0
QID620,8,0
QID620,9,0
QID620,10,0
QID621,1,0
QID621,2,0
QID621,3,0
QID621,4,0
QID621,5,0
QID621,6,0
QID621,7,0
QID621,8,0
QID621,9,0
QID621,10,0
QID622,1,0
QID622,2,0
QID622,3,0
QID622,4,0
QID622,5,0
QID622,6,0
QID622,7,0
QID622,8,0
QID622,9,0
QID622,10,0
QID623,1,1
QID623,2,1
QID623,3,1
QID623,4,1
QID623,5,1
QID623,6,1
QID623,7,1
QID623,8,1
QID623,9,1
QID623,10,1
QID624,1,0
QID624,2,0
QID624,3,0
QID624,4,0
QID624,5,0
QID624,6,0
QID624,7,0
QID624,8,0
QID624,9,0
QID624,10,0
QID625,1,0
QID625,2,0
QID625,3,0
QID625,4,0
QID625,5,0
QID625,6,0
QID625,7,0
QID625,8,0
QID625,9,0
QID625,10,0
QID626,1,0
QID626,2,0
QID626,3,0
QID626,4,0
QID626,5,0
QID626,6,0
QID626,7,0
QID626,8,0
QID626,9,0
QID626,10,0
QID627,1,0
QID627,2,0
QID627,3,0
QID627,4,0
QID627,5,0
QID627,6,0
QID627,7,0
QID627,8,0
QID627,9,0
QID627,10,0
QID628,1,0
QID628,2,0
QID628,3,0
QID628,4,0
QID628,5,0
QID628,6,0
QID628,7,0
QID628,8,0
QID628,9,0
QID628,10,0
QID629,1,1
QID629,2,1
QID629,3,1
QID629,4,1
QID629,5,1
QID629,6,1
QID629,7,1
QID629,8,1
QID629,9,1
QID629,10,1
QID630,1,0
QID630,2,0
QID630,3,0
QID630,4,0
QID630,5,0
QID630,6,0
QID630,7,0
QID630,8,0
QID630,9,0
QID630,10,0
QID631,1,0
QID631,2,1
QID631,3,1
QID631,4,1
QID631,5,1
QID631,6,1
QID631,7,1
QID631,8,1
QID631,9,1
QID631,10,1
QID632,1,0
QID632,2,0
QID632,3,0
QID632,4,0
QID632,5,1
QID632,6,1
QID632,7,1
QID632,8,1
QID632,9,1
QID632,10,1
QID633,1,0
QID633,2,0
QID633,3,0
QID633,4,1
QID633,5,1
QID633,6,1
QID633,7,1
QID633,8,1
QID633,9,1
QID633,10,1
QID634,1,1
QID634,2,1
QID634,3,1
QID634,4,1
QID634,5,1
QID634,6,1
QID634,7,1
QID634,8,1
QID634,9,1
QID634,10,1
QID635,1,1
QID635,2,1
QID635,3,1
QID635,4,1
QID635,5,1
QID635,6,1
QID635,7,1
QID635,8,1
QID635,9,1
QID635,10,1
QID636,1,0
QID636,2,0
QID636,3,0
QID636,4,0
QID636,5,0
QID636,6,0
QID636,7,0
QID636,8,0
QID636,9,1
QID636,10,1
QID637,1,1
QID637,2,1
QID637,3,1
QID637,4,1
QID637,5,1
QID637,6,1
QID637,7,1
QID637,8,1
QID637,9,1
QID637,10,1
QID638,1,0
QID638,2,0
QID638,3,0
QID638,4,0
QID638,5,0
QID638,6,0
QID638,7,0
QID638,8,0
QID638,9,0
QID638,10,0
QID639,1,0
QID639,2,1
QID639,3,1
QID639,4,1
QID639,5,1
QID639,6,1
QID639,7,1
QID639,8,1
QID639,9,1
QID639,10,1
QID640,1,0
QID640,2,0
QID640,3,0
QID640,4,0
QID640,5,0
QID640,6,0
QID640,7,0
QID640,8,0
QID640,9,0
QID640,10,0
QID641,1,0
QID641,2,0
QID641,3,0
QID641,4,0
QID641,5,0
QID641,6,0
QID641,7,0
QID641,8,0
QID641,9,0
QID641,10,0
QID641,1,0
QID641,2,0
QID641,3,0
QID641,4,0
QID641,5,0
QID641,6,0
QID641,7,0
QID641,8,0
QID641,9,0
QID641,10,0
QID642,1,0
QID642,2,0
QID642,3,0
QID642,4,0
QID642,5,0
QID642,6,0
QID642,7,0
QID642,8,0
QID642,9,0
QID642,10,0
QID643,1,1
QID643,2,1
QID643,3,1
QID643,4,1
QID643,5,1
QID643,6,1
QID643,7,1
QID643,8,1
QID643,9,1
QID643,10,1
QID644,1,0
QID644,2,0
QID644,3,1
QID644,4,1
QID644,5,1
QID644,6,1
QID644,7,1
QID644,8,1
QID644,9,1
QID644,10,1
QID645,1,0
QID645,2,0
QID645,3,0
QID645,4,0
QID645,5,0
QID645,6,0
QID645,7,0
QID645,8,0
QID645,9,0
QID645,10,0
QID646,1,0
QID646,2,0
QID646,3,0
QID646,4,0
QID646,5,0
QID646,6,0
QID646,7,0
QID646,8,0
QID646,9,0
QID646,10,0
QID647,1,1
QID647,2,1
QID647,3,1
QID647,4,1
QID647,5,1
QID647,6,1
QID647,7,1
QID647,8,1
QID647,9,1
QID647,10,1
QID648,1,1
QID648,2,1
QID648,3,1
QID648,4,1
QID648,5,1
QID648,6,1
QID648,7,1
QID648,8,1
QID648,9,1
QID648,10,1
QID649,1,0
QID649,2,0
QID649,3,0
QID649,4,1
QID649,5,1
QID649,6,1
QID649,7,1
QID649,8,1
QID649,9,1
QID649,10,1
QID650,1,0
QID650,2,1
QID650,3,1
QID650,4,1
QID650,5,1
QID650,6,1
QID650,7,1
QID650,8,1
QID650,9,1
QID650,10,1
QID651,1,0
QID651,2,0
QID651,3,0
QID651,4,0
QID651,5,0
QID651,6,0
QID651,7,0
QID651,8,0
QID651,9,0
QID651,10,0
QID652,1,0
QID652,2,0
QID652,3,0
QID652,4,1
QID652,5,1
QID652,6,1
QID652,7,1
QID652,8,1
QID652,9,1
QID652,10,1
QID653,1,0
QID653,2,0
QID653,3,0
QID653,4,0
QID653,5,0
QID653,6,0
QID653,7,0
QID653,8,0
QID653,9,0
QID653,10,0
QID654,1,0
QID654,2,0
QID654,3,0
QID654,4,0
QID654,5,0
QID654,6,0
QID654,7,1
QID654,8,1
QID654,9,1
QID654,10,1
QID655,1,0
QID655,2,0
QID655,3,0
QID655,4,1
QID655,5,1
QID655,6,1
QID655,7,1
QID655,8,1
QID655,9,1
QID655,10,1
QID656,1,0
QID656,2,0
QID656,3,0
QID656,4,1
QID656,5,1
QID656,6,1
QID656,7,1
QID656,8,1
QID656,9,1
QID656,10,1
QID657,1,0
QID657,2,0
QID657,3,0
QID657,4,0
QID657,5,0
QID657,6,0
QID657,7,0
QID657,8,0
QID657,9,0
QID657,10,0
QID658,1,0
QID658,2,0
QID658,3,0
QID658,4,0
QID658,5,0
QID658,6,0
QID658,7,1
QID658,8,1
QID658,9,1
QID658,10,1
QID659,1,0
QID659,2,0
QID659,3,1
QID659,4,1
QID659,5,1
QID659,6,1
QID659,7,1
QID659,8,1
QID659,9,1
QID659,10,1
QID660,1,0
QID660,2,0
QID660,3,0
QID660,4,0
QID660,5,0
QID660,6,0
QID660,7,0
QID660,8,0
QID660,9,0
QID660,10,0
QID661,1,0
QID661,2,1
QID661,3,1
QID661,4,1
QID661,5,1
QID661,6,1
QID661,7,1
QID661,8,1
QID661,9,1
QID661,10,1
QID661,1,0
QID661,2,1
QID661,3,1
QID661,4,1
QID661,5,1
QID661,6,1
QID661,7,1
QID661,8,1
QID661,9,1
QID661,10,1
QID662,1,0
QID662,2,0
QID662,3,0
QID662,4,0
QID662,5,0
QID662,6,0
QID662,7,0
QID662,8,0
QID662,9,0
QID662,10,0
QID663,1,0
QID663,2,0
QID663,3,0
QID663,4,0
QID663,5,0
QID663,6,0
QID663,7,0
QID663,8,0
QID663,9,0
QID663,10,0
QID664,1,1
QID664,2,1
QID664,3,1
QID664,4,1
QID664,5,1
QID664,6,1
QID664,7,1
QID664,8,1
QID664,9,1
QID664,10,1
QID665,1,0
QID665,2,0
QID665,3,0
QID665,4,1
QID665,5,1
QID665,6,1
QID665,7,1
QID665,8,1
QID665,9,1
QID665,10,1
QID666,1,1
QID666,2,1
QID666,3,1
QID666,4,1
QID666,5,1
QID666,6,1
QID666,7,1
QID666,8,1
QID666,9,1
QID666,10,1
QID667,1,0
QID667,2,1
QID667,3,1
QID667,4,1
QID667,5,1
QID667,6,1
QID667,7,1
QID667,8,1
QID667,9,1
QID667,10,1
QID668,1,1
QID668,2,1
QID668,3,1
QID668,4,1
QID668,5,1
QID668,6,1
QID668,7,1
QID668,8,1
QID668,9,1
QID668,10,1
QID669,1,1
QID669,2,1
QID669,3,1
QID669,4,1
QID669,5,1
QID669,6,1
QID669,7,1
QID669,8,1
QID669,9,1
QID669,10,1
QID670,1,0
QID670,2,0
QID670,3,1
QID670,4,1
QID670,5,1
QID670,6,1
QID670,7,1
QID670,8,1
QID670,9,1
QID670,10,1
QID671,1,0
QID671,2,0
QID671,3,0
QID671,4,0
QID671,5,0
QID671,6,0
QID671,7,0
QID671,8,1
QID671,9,1
QID671,10,1
QID672,1,0
QID672,2,0
QID672,3,0
QID672,4,0
QID672,5,0
QID672,6,0
QID672,7,0
QID672,8,0
QID672,9,0
QID672,10,0
QID673,1,0
QID673,2,0
QID673,3,0
QID673,4,0
QID673,5,0
QID673,6,0
QID673,7,0
QID673,8,0
QID673,9,0
QID673,10,0
QID674,1,0
QID674,2,0
QID674,3,0
QID674,4,0
QID674,5,0
QID674,6,0
QID674,7,0
QID674,8,0
QID674,9,0
QID674,10,0
QID675,1,0
QID675,2,0
QID675,3,1
QID675,4,1
QID675,5,1
QID675,6,1
QID675,7,1
QID675,8,1
QID675,9,1
QID675,10,1
QID676,1,0
QID676,2,0
QID676,3,0
QID676,4,0
QID676,5,0
QID676,6,0
QID676,7,0
QID676,8,0
QID676,9,0
QID676,10,0
QID677,1,0
QID677,2,0
QID677,3,0
QID677,4,0
QID677,5,0
QID677,6,0
QID677,7,0
QID677,8,0
QID677,9,0
QID677,10,0
QID678,1,0
QID678,2,0
QID678,3,0
QID678,4,0
QID678,5,0
QID678,6,0
QID678,7,0
QID678,8,0
QID678,9,0
QID678,10,0
QID678,1,0
QID678,2,0
QID678,3,0
QID678,4,0
QID678,5,0
QID678,6,0
QID678,7,0
QID678,8,0
QID678,9,0
QID678,10,0
QID679,1,0
QID679,2,0
QID679,3,0
QID679,4,0
QID679,5,0
QID679,6,0
QID679,7,0
QID679,8,0
QID679,9,0
QID679,10,0
QID680,1,0
QID680,2,0
QID680,3,0
QID680,4,0
QID680,5,0
QID680,6,0
QID680,7,0
QID680,8,0
QID680,9,0
QID680,10,0
QID681,1,0
QID681,2,0
QID681,3,0
QID681,4,0
QID681,5,0
QID681,6,0
QID681,7,0
QID681,8,0
QID681,9,1
QID681,10,1
QID682,1,0
QID682,2,0
QID682,3,0
QID682,4,0
QID682,5,0
QID682,6,0
QID682,7,0
QID682,8,0
QID682,9,0
QID682,10,0
QID683,1,0
QID683,2,0
QID683,3,0
QID683,4,0
QID683,5,0
QID683,6,0
QID683,7,0
QID683,8,0
QID683,9,0
QID683,10,0
QID684,1,0
QID684,2,0
QID684,3,1
QID684,4,1
QID684,5,1
QID684,6,1
QID684,7,1
QID684,8,1
QID684,9,1
QID684,10,1
QID685,1,0
QID685,2,0
QID685,3,0
QID685,4,0
QID685,5,0
QID685,6,0
QID685,7,1
QID685,8,1
QID685,9,1
QID685,10,1
QID686,1,0
QID686,2,0
QID686,3,0
QID686,4,0
QID686,5,0
QID686,6,0
QID686,7,0
QID686,8,0
QID686,9,0
QID686,10,0
QID687,1,0
QID687,2,0
QID687,3,0
QID687,4,0
QID687,5,0
QID687,6,0
QID687,7,0
QID687,8,0
QID687,9,0
QID687,10,0
QID688,1,1
QID688,2,1
QID688,3,1
QID688,4,1
QID688,5,1
QID688,6,1
QID688,7,1
QID688,8,1
QID688,9,1
QID688,10,1
QID689,1,1
QID689,2,1
QID689,3,1
QID689,4,1
QID689,5,1
QID689,6,1
QID689,7,1
QID689,8,1
QID689,9,1
QID689,10,1
QID690,1,0
QID690,2,1
QID690,3,1
QID690,4,1
QID690,5,1
QID690,6,1
QID690,7,1
QID690,8,1
QID690,9,1
QID690,10,1
QID691,1,0
QID691,2,0
QID691,3,0
QID691,4,0
QID691,5,0
QID691,6,0
QID691,7,0
QID691,8,0
QID691,9,0
QID691,10,0
QID693,1,0
QID693,2,0
QID693,3,0
QID693,4,0
QID693,5,0
QID693,6,0
QID693,7,0
QID693,8,0
QID693,9,0
QID693,10,0
QID694,1,1
QID694,2,1
QID694,3,1
QID694,4,1
QID694,5,1
QID694,6,1
QID694,7,1
QID694,8,1
QID694,9,1
QID694,10,1
QID695,1,0
QID695,2,0
QID695,3,1
QID695,4,1
QID695,5,1
QID695,6,1
QID695,7,1
QID695,8,1
QID695,9,1
QID695,10,1
QID696,1,1
QID696,2,1
QID696,3,1
QID696,4,1
QID696,5,1
QID696,6,1
QID696,7,1
QID696,8,1
QID696,9,1
QID696,10,1
QID697,1,1
QID697,2,1
QID697,3,1
QID697,4,1
QID697,5,1
QID697,6,1
QID697,7,1
QID697,8,1
QID697,9,1
QID697,10,1
QID698,1,0
QID698,2,0
QID698,3,0
QID698,4,1
QID698,5,1
QID698,6,1
QID698,7,1
QID698,8,1
QID698,9,1
QID698,10,1
QID699,1,1
QID699,2,1
QID699,3,1
QID699,4,1
QID699,5,1
QID699,6,1
QID699,7,1
QID699,8,1
QID699,9,1
QID699,10,1
QID700,1,0
QID700,2,0
QID700,3,0
QID700,4,0
QID700,5,0
QID700,6,0
QID700,7,0
QID700,8,0
QID700,9,0
QID700,10,0
QID701,1,0
QID701,2,0
QID701,3,0
QID701,4,0
QID701,5,0
QID701,6,1
QID701,7,1
QID701,8,1
QID701,9,1
QID701,10,1
QID702,1,0
QID702,2,0
QID702,3,0
QID702,4,0
QID702,5,0
QID702,6,0
QID702,7,0
QID702,8,0
QID702,9,0
QID702,10,0
QID703,1,1
QID703,2,1
QID703,3,1
QID703,4,1
QID703,5,1
QID703,6,1
QID703,7,1
QID703,8,1
QID703,9,1
QID703,10,1
QID704,1,0
QID704,2,1
QID704,3,1
QID704,4,1
QID704,5,1
QID704,6,1
QID704,7,1
QID704,8,1
QID704,9,1
QID704,10,1
QID705,1,1
QID705,2,1
QID705,3,1
QID705,4,1
QID705,5,1
QID705,6,1
QID705,7,1
QID705,8,1
QID705,9,1
QID705,10,1
QID706,1,0
QID706,2,1
QID706,3,1
QID706,4,1
QID706,5,1
QID706,6,1
QID706,7,1
QID706,8,1
QID706,9,1
QID706,10,1
QID707,1,1
QID707,2,1
QID707,3,1
QID707,4,1
QID707,5,1
QID707,6,1
QID707,7,1
QID707,8,1
QID707,9,1
QID707,10,1
QID708,1,1
QID708,2,1
QID708,3,1
QID708,4,1
QID708,5,1
QID708,6,1
QID708,7,1
QID708,8,1
QID708,9,1
QID708,10,1
QID709,1,0
QID709,2,0
QID709,3,0
QID709,4,0
QID709,5,1
QID709,6,1
QID709,7,1
QID709,8,1
QID709,9,1
QID709,10,1
QID710,1,1
QID710,2,1
QID710,3,1
QID710,4,1
QID710,5,1
QID710,6,1
QID710,7,1
QID710,8,1
QID710,9,1
QID710,10,1
QID711,1,0
QID711,2,1
QID711,3,1
QID711,4,1
QID711,5,1
