,Word_ID,Target,ClozeProbability,gptEntropy,gptSurprisal
2643,QID2397,the,0.166666667,8.983740785,2.739608765
2644,QID2398,men,0.047619048,7.854825339,2.972648621
2645,QID2399,were,0.585365854,5.89429604,1.224998474
2646,QID2400,all,0,8.303039644,4.307281494
2647,QID2401,essentially,0,9.113256104,8.427871704
2648,QID2402,different,0.048780488,7.535703963,3.407623291
2649,QID2403,from,0.476190476,3.574798704,0.943344116
2650,QID2404,those,0.166666667,3.879347302,2.559944153
2651,QID2405,known,0,4.946194553,6.047348022
2652,QID2406,in,0.285714286,4.104174718,1.804466248
2653,QID2406,in,0.023809524,4.104174718,1.804466248
2654,QID2407,the,0.780487805,4.591046596,0.671264648
2655,QID2407,the,0.024390244,4.591046596,0.671264648
2656,QID2408,old,0.642857143,6.396341603,1.556739807
2657,QID2408,old,0.071428571,6.396341603,1.556739807
2658,QID2409,world,0.857142857,2.246678505,0.220809907
2659,QID2409,world,0.023809524,2.246678505,0.220809907
2660,QID2410,industry,0,11.66132079,8.46478653
2661,QID2411,may,0,7.324761738,5.700386047
2662,QID2412,not,0.081081081,5.9430201,2.327835083
2663,QID2413,know,0,5.177302776,3.636398315
2664,QID2414,it,0,5.283082081,2.527046204
2665,QID2415,but,0.891891892,3.669541195,0.451774597
2666,QID2415,but,0.027027027,3.669541195,0.451774597
2667,QID2416,debate,0,8.613947817,11.99422455
2668,QID2417,in,0,4.64691516,3.731422424
2669,QID2418,congress,0.054054054,6.222780839,2.514213562
2670,QID2418,congress,0.027027027,6.222780839,2.514213562
2671,QID2419,over,0.029411765,4.87659799,1.504608154
2672,QID2420,reforming,0,7.949402038,6.878814697
2673,QID2421,the,0.648648649,6.108697179,0.845436096
2674,QID2422,federal,0,8.816870834,3.007171631
2675,QID2423,government,0.243243243,7.206910283,1.714134216
2676,QID2423,government,0.027027027,7.206910283,1.714134216
2677,QID2424,regulatory,0,9.117660923,4.610137939
2678,QID2425,apparatus,0,6.069774066,3.93523407
2679,QID2426,may,0.114285714,4.868206957,3.312515259
2680,QID2427,profoundly,0,5.977547337,10.17326355
2681,QID2428,improve,0,3.918999278,6.097625732
2682,QID2429,companies,0,5.261622774,7.701019287
2683,QID2430,ability,0.111111111,5.529967304,1.290313721
2684,QID2431,to,0.944444444,0.182066359,0.014831554
2685,QID2431,to,0.027777778,0.182066359,0.014831554
2686,QID2432,survive,0,7.445604316,4.35975647
2687,QID2433,this,0.258064516,4.243479289,4.792572021
2688,QID2433,this,0.064516129,4.243479289,4.792572021
2689,QID2434,week,0,7.269259497,3.205108643
2690,QID2435,the,0.2,2.697749786,3.24571228
2691,QID2436,senate,0.029411765,6.969194487,2.01411438
2692,QID2437,seems,0,6.254266735,8.497207642
2693,QID2438,poised,0,2.977278692,0.748382568
2694,QID2439,to,0.611111111,0.242706517,0.021621676
2695,QID2439,to,0.027777778,0.242706517,0.021621676
2696,QID2440,join,0,6.694385473,5.867660522
2697,QID2441,the,0.388888889,5.427439503,0.926422119
2698,QID2441,the,0.027777778,5.427439503,0.926422119
2699,QID2442,house,0.222222222,7.521240222,5.494483948
2700,QID2442,house,0.027777778,7.521240222,5.494483948
2701,QID2443,in,0.194444444,2.965794035,0.605285645
2702,QID2444,a,0.027777778,6.836569722,2.158851624
2703,QID2445,massive,0,7.643647154,5.589324951
2704,QID2446,overhaul,0.055555556,6.220798911,3.660476685
2705,QID2447,of,0.472222222,1.169271261,0.140953049
2706,QID2448,the,0.444444444,2.977250831,0.33927536
2707,QID2449,way,0,6.504468471,4.738891602
2708,QID2450,in,0.027777778,4.610624413,3.43391037
2709,QID2451,which,0.777777778,0.147820196,0.01101687
2710,QID2452,bureaucrats,0,4.538627316,7.31879425
2711,QID2453,enact,0,7.190778998,7.79372406
2712,QID2454,regulations,0.142857143,5.070471969,1.310935974
2713,QID2455,that,0.055555556,3.040102923,3.214363098
2714,QID2456,are,0.055555556,6.809968821,2.587890625
2715,QID2457,strangling,0,8.228602801,10.31027317
2716,QID2458,the,0.583333333,5.902893108,1.446266174
2717,QID2459,life,0,4.706509212,7.057624817
2718,QID2460,out,0.333333333,3.302101637,2.998420715
2719,QID2461,of,0.916666667,0.170635468,0.01296617
2720,QID2461,of,0.027777778,0.170635468,0.01296617
2721,QID2462,companies,0.028571429,6.027142318,4.216537476
2722,QID2463,is,0.35,9.427134761,3.182022095
2723,QID2463,is,0.025,9.427134761,3.182022095
2724,QID2464,a,0.25,8.541956567,1.876174927
2725,QID2465,risk,0,11.19102116,6.914154053
2726,QID2466,factor,0.125,6.487042501,2.086120605
2727,QID2467,for,0.35,2.221193428,0.295066863
2728,QID2468,both,0,9.120124403,5.184272766
2729,QID2469,depression,0,9.084287346,2.100280762
2730,QID2470,and,0.95,0.579893682,0.060756668
2731,QID2470,and,0.05,0.579893682,0.060756668
2732,QID2471,anxiety,0.5,6.586718142,1.351402283
2733,QID2471,anxiety,0.025,6.586718142,1.351402283
2734,QID2472,he,0,5.763186442,5.905059814
2735,QID2473,says,0.05,3.162300036,1.574493408
2736,QID2474,we,0.026315789,5.372573942,6.751121521
2737,QID2475,do,0.075,6.408920414,3.708634615
2738,QID2476,have,0.1,5.229211955,2.561828613
2739,QID2477,data,0,5.956350132,4.959945679
2740,QID2478,on,0.05,3.928461076,1.128730774
2741,QID2479,the,0.325,7.170835202,2.024528503
2742,QID2480,specific,0,8.147994533,4.568153381
2743,QID2481,causes,0.2,8.283624179,3.776855469
2744,QID2482,of,0.8,2.33186134,0.426956147
2745,QID2482,of,0.05,2.33186134,0.426956147
2746,QID2483,depression,0.175,4.23774298,1.293243408
2747,QID2484,and,0.45,3.710849364,1.732719421
2748,QID2484,and,0.025,3.710849364,1.732719421
2749,QID2485,anxiety,0.95,1.202732808,0.101364166
2750,QID2485,anxiety,0.05,1.202732808,0.101364166
2751,QID2486,in,0.075,3.856968576,2.74822998
2752,QID2487,this,0.05,7.000213966,3.434616089
2753,QID2488,sample,0.025,4.168958175,3.146224976
2754,QID2489,but,0.692307692,1.665395547,0.257576019
2755,QID2489,but,0.051282051,1.665395547,0.257576019
2756,QID2490,it,0.075,5.549622857,1.63331604
2757,QID2491,does,0.3,3.882412033,2.74066925
2758,QID2492,make,0.025,4.607971065,3.99168396
2759,QID2493,sense,0.325,3.644156212,0.914024353
2760,QID2494,scientifically,0.025641026,2.473892697,11.05889893
2761,QID2495,that,0.625,3.013927507,0.742706299
2762,QID2496,the,0.05,5.243470005,3.124778748
2763,QID2497,millennials,0.025,7.999399459,15.46401215
2764,QID2498,who,0.025,5.07659008,2.72844696
2765,QID2499,report,0.025,4.234053264,6.165466309
2766,QID2500,higher,0.025,5.599643323,3.623542786
2767,QID2501,levels,0.425,2.340774513,2.4427948
2768,QID2501,levels,0.025,2.340774513,2.4427948
2769,QID2502,of,0.925,0.201778946,0.014968888
2770,QID2502,of,0.05,0.201778946,0.014968888
2771,QID2503,stress,0.675,1.487346209,0.161682129
2772,QID2503,stress,0.025,1.487346209,0.161682129
2773,QID2504,in,0.05,5.965431504,3.026222229
2774,QID2505,their,0.175,4.142502084,0.898017883
2775,QID2506,lives,0.625,5.130095946,0.878608704
2776,QID2506,lives,0.025,5.130095946,0.878608704
2777,QID2507,are,0.25,4.631008829,1.04536438
2778,QID2507,are,0.025,4.631008829,1.04536438
2779,QID2508,also,0.179487179,5.506319002,3.486419678
2780,QID2508,also,0.025641026,5.506319002,3.486419678
2781,QID2509,reporting,0.05,5.869483071,6.314704895
2782,QID2510,higher,0.425,4.636944638,1.083641052
2783,QID2510,higher,0.025,4.636944638,1.083641052
2784,QID2511,levels,0.725,1.575972136,0.178405792
2785,QID2511,levels,0.025,1.575972136,0.178405792
2786,QID2512,of,0.95,0.093915577,0.007530241
2787,QID2512,of,0.05,0.093915577,0.007530241
2788,QID2513,depression,0.769230769,3.688607535,1.63583374
2789,QID2513,depression,0.076923077,3.688607535,1.63583374
2790,QID2514,and,0.925,3.348133481,0.997970581
2791,QID2514,and,0.05,3.348133481,0.997970581
2792,QID2515,anxiety,0.948717949,0.548299867,0.03998182
2793,QID2515,anxiety,0.051282051,0.548299867,0.03998182
2794,QID2516,it,0,10.39970147,4.012264252
2795,QID2517,comes,0.384615385,4.185204,0.724487305
2796,QID2518,to,0.564102564,0.659456468,0.093851082
2797,QID2519,having,0,11.50627637,7.022903442
2798,QID2520,a,0.487179487,7.638251714,1.302490234
2799,QID2521,lasting,0,10.65991878,8.331031799
2800,QID2522,and,0,4.730301292,3.833000183
2801,QID2523,fulfilling,0.157894737,8.789451296,4.884590149
2802,QID2524,relationship,0.605263158,5.598322841,1.3751297
2803,QID2525,common,0,7.370314439,9.085899353
2804,QID2526,wisdom,0,6.726396948,4.322593689
2805,QID2527,says,0.157894737,4.791069986,1.256729126
2806,QID2528,that,0.694444444,4.514156592,0.966049194
2807,QID2529,feeling,0,7.040856218,7.849571228
2808,QID2530,close,0,7.377274921,5.903083801
2809,QID2531,to,0.810810811,2.088732906,0.294380188
2810,QID2532,your,0.189189189,4.713881765,1.786590576
2811,QID2533,romantic,0,5.018625391,5.55430603
2812,QID2534,partner,0.72972973,1.588085734,0.174354553
2813,QID2535,is,0.648648649,4.740253584,0.875381529
2814,QID2536,paramount,0,5.755308604,6.549949646
2815,QID2537,but,0,6.210113285,3.655105591
2816,QID2538,a,0.027777778,6.966856211,4.382720947
2817,QID2539,new,0.027027027,8.29868298,3.337486267
2818,QID2540,study,0.432432432,2.648673333,0.293525666
2819,QID2541,finds,0.027027027,5.154998346,2.787498474
2820,QID2542,that,1,2.647650896,0.310459107
2821,QID2543,it,0.081081081,7.941063631,3.166000366
2822,QID2544,not,0.216216216,4.908304368,0.979949951
2823,QID2545,how,0.027027027,4.604024063,8.02986908
2824,QID2546,close,0.351351351,5.38758046,2.242446899
2825,QID2547,you,0.756756757,2.934058764,0.527168274
2826,QID2548,feel,0.297297297,3.691708727,1.460731506
2827,QID2549,that,0.027027027,4.406808117,2.216140747
2828,QID2550,matters,0.222222222,3.688273889,0.701026917
2829,QID2551,most,0.027027027,3.679731511,3.245262146
2830,QID2552,it,0.162162162,3.871222498,2.627716064
2831,QID2553,whether,0,3.03213703,3.578323364
2832,QID2554,you,0.324324324,2.853227606,0.708015442
2833,QID2555,are,0.324324324,5.366410427,3.302139282
2834,QID2556,as,0,7.791043165,5.838012695
2835,QID2557,close,0.324324324,6.562548388,1.402381897
2836,QID2558,as,0.513513514,1.98502668,0.615224838
2837,QID2559,you,0.621621622,3.179750428,0.749771118
2838,QID2560,want,0.216216216,4.489049533,2.377685547
2839,QID2561,to,0.972972973,1.263835578,0.180077553
2840,QID2562,be,0.945945946,0.703820382,0.063266747
2841,QID2563,even,0,4.885710319,3.456710815
2842,QID2564,if,0.405405405,2.528790419,0.527923584
2843,QID2565,that,0.162162162,3.165906856,1.665283203
2844,QID2566,really,0,6.139840486,5.85710907
2845,QID2567,not,0.405405405,6.094778967,1.786994934
2846,QID2568,close,0.081081081,4.615012722,6.740310669
2847,QID2569,at,0.567567568,1.960026938,0.450698823
2848,QID2570,all,0.891891892,0.199850548,0.019470245
2849,QID2571,the,0.425,11.37396392,2.547639847
2850,QID2572,time,0.075,6.540732045,1.934005737
2851,QID2573,the,0,3.205211427,3.482982635
2852,QID2574,french,0,11.69727067,7.128295898
2853,QID2575,crown,0,9.049099696,8.8489151
2854,QID2576,secured,0,5.717942278,7.875808716
2855,QID2577,much,0,5.597852984,7.217094421
2856,QID2578,of,0.6,3.449223508,0.419464141
2857,QID2579,its,0.05,3.404720933,1.534809113
2858,QID2580,revenue,0,8.715975492,5.622161865
2859,QID2581,by,0.075,3.48207529,2.624313354
2860,QID2582,issuing,0,9.191839792,4.422492981
2861,QID2583,government,0,8.897823068,6.053230286
2862,QID2584,bonds,0.1,1.695184662,0.196785003
2863,QID2585,in,0,6.842207313,2.515991211
2864,QID2586,1727,0,6.900775661,3.687638044
2865,QID2587,in,0,7.118366735,3.936027527
2866,QID2588,order,0.051282051,6.169672596,2.510955811
2867,QID2589,to,0.948717949,0.371654895,0.036506653
2868,QID2590,save,0,7.656545853,4.939285278
2869,QID2591,money,0.230769231,5.297866054,1.496116638
2870,QID2592,the,0.58974359,5.594110985,0.874778807
2871,QID2592,the,0.025641026,5.594110985,0.874778807
2872,QID2593,state,0,7.138681325,4.388305664
2873,QID2594,cut,0.025641026,8.11152114,5.291786194
2874,QID2595,the,0.230769231,5.130482219,2.062202454
2875,QID2596,bonds,0.076923077,7.741353937,4.203453064
2876,QID2597,interest,0.026315789,5.366987945,6.836151123
2877,QID2598,rate,0.102564103,4.536840416,1.295196533
2878,QID2599,the,0.256410256,6.17945497,1.521118164
2879,QID2599,the,0.051282051,6.17945497,1.521118164
2880,QID2600,market,0,8.559025501,6.459487915
2881,QID2601,value,0.051282051,7.650698443,4.474327087
2882,QID2602,of,0.512820513,1.281025416,0.128150955
2883,QID2603,these,0.025641026,3.549528605,3.31867981
2884,QID2604,bonds,0.897435897,2.664956135,0.262939423
2885,QID2605,plummeted,0.076923077,5.409744208,4.734375
2886,QID2606,and,0.333333333,4.633348825,0.76184082
2887,QID2607,the,0.538461538,6.201845735,1.138183594
2888,QID2608,market,0.025641026,7.974569291,4.321678162
2889,QID2609,became,0.025641026,6.237033385,4.477157593
2890,QID2610,wary,0,8.062861057,8.809677124
2891,QID2611,of,0.794871795,1.780334133,0.315366268
2892,QID2612,french,0,6.948298595,5.8409729
2893,QID2613,credit,0,8.159598546,4.826286316
2894,QID2614,the,0.189189189,6.27128889,1.634552002
2895,QID2615,french,0.230769231,7.619310233,1.449661255
2896,QID2615,french,0.076923077,7.619310233,1.449661255
2897,QID2616,state,0.051282051,7.025326872,4.317832947
2898,QID2617,was,0.051282051,8.219531748,3.092552185
2899,QID2618,left,0,7.672707406,5.891265869
2900,QID2619,without,0.102564103,3.759546939,3.453994751
2901,QID2620,an,0.025641026,5.348458534,3.182106018
2902,QID2621,easy,0,5.861758298,4.188415527
2903,QID2622,way,0.58974359,4.228757575,0.655899048
2904,QID2623,of,0.076923077,1.199736526,2.026597977
2905,QID2624,raising,0.025641026,7.300758464,3.505706787
2906,QID2625,money,0.282051282,4.47149664,1.39692688
2907,QID2686,himself,0,7.462310711,5.843826294
2908,QID2688,won,0,7.684656073,4.258903503
2909,QID2689,around,0,1.227741751,9.844955444
2910,QID2690,half,0.025641026,4.885434803,4.399047852
2911,QID2691,a,0.076923077,2.71983941,1.60043335
2912,QID2692,million,0.55,2.556895135,0.435005158
2913,QID2692,million,0.025,2.556895135,0.435005158
2914,QID2693,livres,0,3.704835818,9.967128754
2915,QID2694,a,0,6.213562569,3.814468384
2916,QID2695,large,0.125,8.956379033,4.591064453
2917,QID2696,fortune,0,5.300653549,3.845230103
2918,QID2697,which,0.075,5.630112802,3.609352112
2919,QID2698,he,0.333333333,6.165610366,1.707923889
2920,QID2699,then,0.075,7.938252747,4.280807495
2921,QID2700,made,0,7.951994849,3.949203491
2922,QID2701,even,0,6.920394754,6.210395813
2923,QID2702,larger,0.25,4.045934513,4.142181396
2924,QID2703,in,0,4.893589876,2.598426819
2925,QID2704,a,0.05,7.144235677,2.700317383
2926,QID2704,a,0.025,7.144235677,2.700317383
2927,QID2705,series,0,8.894384791,4.036613464
2928,QID2706,of,0.95,0.19019327,0.012727748
2929,QID2706,of,0.025,0.19019327,0.012727748
2930,QID2707,canny,0,10.47581961,10.06758499
2931,QID2708,investments,0.256410256,9.769055533,3.87387085
2932,QID2709,soon,0,6.294192163,7.517776489
2933,QID2710,voltaire,0.075,4.263769115,9.974655151
2934,QID2711,was,0.2,5.921248473,1.589096069
2935,QID2712,a,0.2,9.154840133,2.910980225
2936,QID2713,very,0.102564103,9.4297943,4.462333679
2937,QID2714,rich,0.205128205,5.558132559,2.262107849
2938,QID2715,man,0.743589744,2.404978388,0.25654605
2939,QID2715,man,0.025641026,2.404978388,0.25654605
2940,QID2716,rich,0,6.36745746,5.504745483
2941,QID2717,enough,0.256410256,4.481551777,0.951057494
2942,QID2717,enough,0.025641026,4.481551777,0.951057494
2943,QID2718,to,0.947368421,1.419976391,0.224459648
2944,QID2718,to,0.026315789,1.419976391,0.224459648
2945,QID2719,become,0.025641026,6.687861139,5.22795105
2946,QID2720,a,0.358974359,5.526739534,1.435359955
2947,QID2721,moneylender,0,8.183347286,7.777473927
2948,QID2722,to,0.41025641,3.749504184,4.971168518
2949,QID2723,the,0.256410256,7.467585075,1.740524292
2950,QID2724,powerful,0,9.085331625,6.427093506
2951,QID2725,and,0.230769231,6.206952932,2.125946045
2952,QID2726,famous,0.131578947,8.534877761,4.271102905
2953,QID2727,rich,0,5.870310651,4.950508118
2954,QID2728,enough,0.641025641,0.217349202,0.015914947
2955,QID2728,enough,0.025641026,0.217349202,0.015914947
2956,QID2729,that,0,0.837465993,3.758890152
2957,QID2730,he,0.820512821,3.873911618,0.578994811
2958,QID2731,no,0.026315789,7.13425518,6.735870361
2959,QID2732,longer,0.657894737,0.560812164,0.08842466
2960,QID2733,had,0.210526316,6.160332563,1.582458496
2961,QID2733,had,0.026315789,6.160332563,1.582458496
2962,QID2734,to,0.692307692,1.821898728,0.282348663
2963,QID2734,to,0.025641026,1.821898728,0.282348663
2964,QID2735,stake,0,6.939665066,10.04272461
2965,QID2736,his,0.41025641,3.318732015,0.846435547
2966,QID2736,his,0.025641026,3.318732015,0.846435547
2967,QID2737,financial,0,4.429963861,5.703353882
2968,QID2738,well-being,0.051282051,5.807357434,7.612840652
2969,QID2739,on,0.394736842,3.75504065,1.262825012
2970,QID2739,on,0.026315789,3.75504065,1.262825012
2971,QID2740,that,0,7.714105006,5.009513855
2972,QID2741,most,0,7.319875367,7.424819946
2973,QID2742,unreliable,0.051282051,7.932578007,10.83209991
2974,QID2743,and,0,3.868612833,2.877250671
2975,QID2744,detestable,0,10.01847234,8.697569847
2976,QID2745,profession,0,4.515258657,6.538116455
2977,QID2746,writing,0.105263158,7.399183447,4.224578857
